AverageEnergy,RunNum,totalEntries
88106.79364705516,16481.0,4128
88951.38107489768,16475.0,8208
88311.09136608745,16422.0,4080
88168.60659924122,16446.0,4080
89024.61375924823,16473.0,4224
88261.36725788987,16467.0,4080
88060.37776243825,16459.0,4032
88047.55329258156,16418.0,4176
88512.66021745863,16481.0,4128
88377.97122828168,16426.0,4080
88494.62985159738,16469.0,8112
88386.89488624565,16427.0,4080
87983.70139246168,16444.0,4176
88258.42881164487,16447.0,4128
88686.86406355996,16471.0,4080
88566.37152473844,16447.0,4080
89162.0590905842,16473.0,4128
88589.78040830427,16415.0,4080
88308.38297530952,16466.0,4080
88427.44647233089,16446.0,4080
89657.70634239352,16476.0,4128
88445.07199128726,16462.0,4032
88606.25267536368,16468.0,4032
88487.75596213188,16460.0,4032
88405.65426740856,16425.0,4080
88388.47928161013,16480.0,4080
88325.26389345163,16429.0,4080
88498.5059507691,16481.0,4080
88576.22235054159,16457.0,4080
88034.00839070432,16481.0,4128
88454.21977877228,16450.0,4080
88547.48844588627,16474.0,4080
88497.53121553785,16477.0,4080
87827.42821629706,16442.0,4176
89615.6290418327,16476.0,4080
88578.97685115227,16474.0,4032
88671.6361094486,16471.0,4032
88639.01448890378,16476.0,4080
88592.9166272034,16430.0,4128
88177.38477960443,16481.0,4080
88454.09331094746,16510.0,4128
88729.45755264071,16473.0,6384
88546.20024907682,16417.0,4080
88453.66963671973,16468.0,4032
88909.49800177179,16472.0,4176
88406.7150624979,16446.0,4080
88822.19563827591,16477.0,4080
88432.7593128998,16487.0,4128
88149.60389212711,16482.0,4128
88621.82248749753,16455.0,4176
88422.9797145549,16442.0,4176
88337.85125728382,16445.0,4128
88581.9148586157,16427.0,4080
88138.56744081994,16445.0,4080
88139.71804360376,16482.0,4080
88386.77963755713,16479.0,4080
88572.8115867068,16468.0,4032
88514.30825503862,16457.0,4080
88458.66861451218,16447.0,4080
88063.54983832879,16459.0,4128
88753.77661906632,16456.0,4176
88530.37667918495,16448.0,6960
88459.11639398536,16479.0,4080
88054.68899983459,16459.0,4080
88462.62589508628,16462.0,4032
88446.91831851302,16479.0,4080
89398.16212649904,16476.0,4080
89238.69206196508,16474.0,4080
88263.14266121776,16513.0,4080
88608.23348291981,16468.0,4032
88654.99200327675,16489.0,4080
88787.73662915005,16471.0,4128
88781.99319842276,16434.0,4176
88371.03845030814,16481.0,4080
88635.8529995491,16415.0,4080
88239.10265973803,16467.0,4032
88438.89150152766,16481.0,4128
88621.575032,16447.0,7008
88568.0419141311,16484.0,4080
88220.72488643789,16467.0,4080
88591.56843142016,16466.0,4080
88235.19166582561,16483.0,4128
88567.46888271988,16453.0,4128
88451.07772284298,16469.0,4032
88435.76293817112,16427.0,4080
88479.44793641781,16458.0,4080
88661.87417743163,16477.0,4080
89059.79631926183,16475.0,4080
89444.62079758813,16452.0,4128
88852.64973695374,16489.0,4080
88242.83836520003,16450.0,4080
88422.57473562945,16444.0,6816
89224.80283666278,16454.0,4224
88442.65662466857,16424.0,4080
88510.45776272067,16428.0,4080
88769.40419573961,16436.0,4176
88275.08413256156,16466.0,4080
88527.78373814389,16503.0,4080
88170.54154058476,16467.0,4032
88383.85104119757,16486.0,4080
88443.68399947327,16479.0,4128
88576.8928534941,16443.0,4128
87850.72483012712,16483.0,4128
88382.61728893573,16486.0,4080
88132.51015030393,16417.0,4128
88564.46205179766,16469.0,4032
88462.78401773454,16465.0,4032
88705.50932489624,16488.0,4080
88331.86520465753,16482.0,4128
88305.37716485052,16460.0,4080
88385.97439171419,16462.0,4128
88524.35328572275,16469.0,4032
88566.64449111292,16468.0,4032
88591.056504452,16436.0,4128
88208.43105568964,16483.0,4080
88555.5664585036,16415.0,4080
88207.44464790527,16446.0,4128
88122.10324916017,16422.0,4128
88396.26414772989,16418.0,4080
88344.7456843388,16458.0,4080
88590.74801699327,16415.0,4080
88879.57759277914,16491.0,4128
88797.91346282867,16433.0,4176
88253.35249901214,16445.0,4128
89033.06935252369,16436.0,4128
87868.55402614373,16442.0,4176
88426.45299167397,16487.0,4080
88066.33022092596,16481.0,4080
88068.41683139409,16483.0,6384
88014.7082940942,16442.0,4128
88576.17687418475,16468.0,4080
89672.6941414967,16476.0,4128
88244.97959640095,16419.0,4080
88332.32632678177,16446.0,4080
88559.92215408187,16469.0,4080
88515.2838274498,16445.0,4080
88511.43263827372,16469.0,4032
88795.55024795195,16472.0,4128
88762.69628283716,16437.0,4128
88512.02492085246,16457.0,4080
88475.61165570875,16466.0,4080
88479.56307068691,16479.0,4128
88520.62063305656,16486.0,4080
88548.9774417586,16458.0,4080
87956.32755479992,16419.0,4080
88135.80166062816,16444.0,4128
88503.33006896134,16457.0,4128
88365.06014381394,16426.0,4128
88264.80552046743,16450.0,4080
88375.90255596832,16462.0,4128
88487.61202353123,16416.0,4080
88473.88131179863,16443.0,4176
88254.44457656286,16446.0,4080
88228.14736532888,16447.0,4128
88386.24282630406,16444.0,4128
88440.11975976736,16487.0,4080
88642.0527121982,16488.0,4128
88604.75806276289,16418.0,4080
88578.93721935546,16456.0,4080
88355.13517407844,16513.0,4080
88462.03414019929,16416.0,4224
88463.7934818271,16469.0,4032
88400.12178740826,16485.0,4080
89668.56488404967,16476.0,4128
88608.30731761208,16415.0,4128
88335.22850065952,16467.0,4080
88586.2784441598,16413.0,4128
88365.90536619483,16465.0,4032
88625.3837401936,16472.0,4176
88337.9402264717,16510.0,4080
89015.57297174768,16437.0,4128
89206.80491883925,16472.0,4128
88524.41008257525,16461.0,4032
88602.00333325486,16430.0,4080
87902.80080427372,16442.0,4176
88522.69085191179,16477.0,4080
88524.2811234588,16468.0,4032
88693.95030265456,16452.0,4128
88903.9434723308,16474.0,4080
88501.70937226259,16482.0,4080
88543.20857475334,16445.0,4128
88657.42959822279,16430.0,4080
88097.90232904603,16444.0,4224
89138.86631740586,16475.0,4128
88885.70211382092,16431.0,4080
88051.6297386683,16422.0,4128
88756.95763933624,16478.0,4128
88454.08141166046,16470.0,4080
89269.16037101709,16472.0,4080
88605.07384862062,16415.0,4128
88824.29890771244,16499.0,7008
88355.55388276465,16419.0,4128
88583.61783999845,16466.0,4032
88795.88584910045,16489.0,4080
88513.56566940698,16416.0,4128
88598.83692224072,16415.0,4128
87993.7610704113,16483.0,6384
88430.96159505444,16487.0,4032
88650.9234382653,16494.0,4080
88393.32317845526,16461.0,4032
88516.08799917884,16479.0,4080
88292.8613723164,16512.0,4128
88153.98054638479,16447.0,4128
88566.3660979889,16461.0,4032
88360.6599482034,16484.0,4128
88562.85884376452,16483.0,4128
89665.47301174751,16476.0,4128
88351.40551179046,16461.0,4080
88498.63780121598,16416.0,4128
88573.52221290133,16426.0,4128
88521.63493466601,16445.0,4080
88595.58454092989,16427.0,4128
88575.61390949557,16413.0,4080
88327.03466944015,16446.0,4080
88580.77073666583,16503.0,6384
88564.41682576257,16480.0,4080
88530.35641178326,16422.0,4080
88754.04658797389,16490.0,4080
88241.26563665623,16418.0,4128
88170.66360298313,16508.0,4080
88825.38512475231,16437.0,4176
88702.66094860253,16499.0,4128
88548.98976746076,16466.0,4032
88336.97267975709,16444.0,4128
88479.44194213055,16457.0,4080
88902.88480573968,16472.0,4176
89064.38860415365,16475.0,4080
88775.44829679905,16474.0,4128
88362.80474506487,16484.0,4080
88672.44573465192,16488.0,4080
88740.06994540841,16478.0,4128
88452.24567699152,16470.0,4080
88815.39698845966,16473.0,4080
88324.64939360676,16467.0,4032
88573.98682212173,16466.0,6624
88675.64890015806,16471.0,4080
87949.60703951502,16418.0,4128
88812.95738684337,16452.0,4128
88420.72904760139,16458.0,4080
88597.43061234984,16484.0,4128
88154.45496416526,16450.0,4128
89820.3497776434,16474.0,4080
88559.63413269371,16436.0,4128
88103.55336510106,16417.0,4080
87959.51510911256,16424.0,4080
88086.24604589718,16444.0,4128
88332.03847170873,16481.0,4080
88757.43798089569,16493.0,4128
88259.66888760724,16442.0,4128
88555.23638234293,16472.0,4128
88582.58617327691,16452.0,4080
88234.75731107434,16446.0,4080
88587.36602150781,16434.0,6960
88298.49313205892,16445.0,7008
88220.06683868443,16508.0,4080
88552.65942810189,16490.0,8160
88400.00281074458,16444.0,4128
89607.86981679343,16476.0,4080
88725.88330085493,16453.0,4176
88192.98542667052,16419.0,4128
88686.72246790495,16436.0,4128
88788.64504712206,16489.0,4080
88439.53880071676,16513.0,4080
87806.44050659466,16483.0,4080
88433.30512204069,16444.0,4080
88755.58967659141,16456.0,4128
88474.82107129847,16460.0,4032
88504.76326866269,16487.0,4080
87960.78891426265,16418.0,4128
88444.87604545997,16470.0,3984
88841.05042391761,16452.0,4176
88467.36652766366,16457.0,4080
88962.75247082041,16491.0,4080
88824.08391878566,16413.0,4080
88267.27143423901,16465.0,4032
89046.65775127328,16437.0,5664
88256.47685285419,16429.0,4032
88202.69935135922,16447.0,4176
88622.751546423,16478.0,4080
88657.54543871935,16462.0,4080
88393.98586170905,16504.0,5280
88180.69399437377,16447.0,4176
88463.66956042647,16416.0,4080
88562.4573670578,16461.0,4080
88489.39765297246,16470.0,4080
88639.71305383246,16475.0,4080
88910.63464989237,16414.0,4080
87905.02367503171,16444.0,4080
88750.02912850535,16454.0,4128
88578.51011182992,16503.0,4080
88527.56033738851,16482.0,4080
88794.54333650913,16473.0,6384
88243.40560334793,16444.0,4128
89016.58514924555,16473.0,4080
88498.98163632968,16466.0,4080
88599.70295661638,16490.0,4080
89096.92671940183,16455.0,4080
88040.61134285785,16514.0,4080
88631.8238349289,16456.0,4128
88617.22984262736,16447.0,4080
88707.14888989402,16430.0,4032
88554.19844084575,16478.0,4080
88394.07397142927,16424.0,4080
88165.57840645144,16446.0,4080
88317.2435811201,16481.0,4080
88976.93317273396,16431.0,4128
88233.11126689705,16483.0,4128
88435.95606284372,16460.0,4128
88366.93122575796,16511.0,4080
88518.82390004964,16513.0,4080
88444.77598814636,16444.0,4176
87895.43042576671,16424.0,4128
88846.31354850314,16453.0,4128
88585.21986479752,16477.0,4080
88543.42315244036,16503.0,4128
88886.54006974715,16437.0,4128
88716.5109497549,16488.0,4128
88504.72170732603,16457.0,4080
88485.39477173009,16469.0,4032
88795.76209627712,16471.0,4080
88341.57951443165,16461.0,4080
88667.39242954011,16475.0,4080
88543.47485572092,16467.0,4080
88407.42074422291,16461.0,4080
88350.25274917582,16465.0,4080
88544.99458364883,16470.0,4032
88351.97423024428,16482.0,4080
87956.46424185936,16418.0,4128
88399.81477113313,16450.0,4080
88777.26331766236,16471.0,4032
88940.62590953379,16433.0,4080
88519.7405621235,16455.0,4080
88994.83930110204,16454.0,4176
88480.29683712259,16483.0,5184
88249.09208713654,16422.0,4080
88580.7267570758,16503.0,4128
88459.16261663937,16470.0,4032
88801.26354691107,16472.0,4080
88913.4394965328,16431.0,4080
88163.25747941664,16447.0,4080
89361.98857180533,16473.0,4080
88583.32122369757,16457.0,4080
88749.6672674849,16478.0,4128
88423.6893153812,16481.0,4080
88272.53451179467,16504.0,6336
89354.475012721,16473.0,4128
88082.39385044943,16467.0,4032
88819.39707682765,16413.0,4080
88385.58135799263,16419.0,4128
89279.9453916619,16476.0,8304
88737.8539189012,16488.0,4080
88625.6264951697,16470.0,4032
89108.12398868185,16475.0,4128
88544.74831217543,16485.0,4128
88415.13632251423,16445.0,4128
88439.44878907838,16450.0,4080
88382.85766969253,16462.0,4080
88619.60069522976,16472.0,4080
88622.3881050236,16484.0,4128
88694.57055131995,16453.0,4128
88344.38527826645,16458.0,4128
88135.20336865088,16418.0,4080
88213.7029548312,16447.0,4080
88489.50726197974,16484.0,4080
88677.69819921484,16471.0,4080
88609.61609331456,16478.0,4080
88248.8011723306,16481.0,4080
89224.63262467243,16473.0,4080
88652.0968066872,16415.0,8160
88473.88900875823,16462.0,4032
88540.06508439429,16490.0,4080
88674.09569247668,16456.0,4080
88235.01843588355,16428.0,4080
88499.8278886915,16469.0,4032
88707.69532463027,16478.0,4080
89020.55873209577,16473.0,4080
88253.6673406869,16513.0,4080
88063.08359060531,16512.0,4080
88714.70200719472,16413.0,4080
88402.3970233721,16429.0,4080
88443.63034816703,16485.0,4128
88269.04834816999,16422.0,4080
88855.21730699664,16432.0,4080
88584.20077664289,16415.0,4128
88584.90294917201,16478.0,4080
87693.38030708802,16442.0,4128
88474.5581955976,16458.0,4080
88734.45043088494,16478.0,4080
88684.5368988101,16471.0,4128
88063.84785025113,16419.0,4080
88343.16280430958,16428.0,4080
88088.77358317767,16446.0,4128
88591.62111346317,16477.0,4128
89260.64080544008,16452.0,4128
88650.94332840906,16455.0,4128
88574.60775010324,16424.0,4128
88380.96937748078,16426.0,4080
89353.89785891485,16452.0,4176
88503.56259248588,16441.0,4320
88777.18984121643,16437.0,4224
88819.48431758875,16436.0,4176
88645.32210012275,16477.0,4080
88263.33243386791,16466.0,4128
88966.34968050882,16476.0,4080
88478.58175966235,16466.0,4080
88553.46300191781,16445.0,4080
88255.8335555244,16485.0,4080
88838.42062958649,16414.0,4080
88328.81966668156,16426.0,4032
88537.7215491677,16453.0,4176
88734.05071470866,16415.0,4128
88685.78513843317,16433.0,4080
88655.32266273278,16478.0,4080
88590.03686711249,16484.0,4080
88165.32516179333,16424.0,4080
88752.76293804191,16414.0,4080
88380.40071423425,16480.0,4128
88590.84908707949,16414.0,4080
88609.63792138157,16462.0,4080
88336.26562405306,16484.0,4080
88522.90416218672,16428.0,4032
88550.7667878118,16442.0,4176
88985.4869625173,16432.0,4080
88506.57601541876,16484.0,4080
88621.62214782025,16500.0,4080
88355.01620874632,16460.0,4080
88127.90251239265,16418.0,4080
88164.50593237882,16446.0,4128
88585.73231897758,16453.0,4128
88408.33058450797,16424.0,4080
88212.5696710682,16514.0,4080
88629.50912028972,16494.0,4080
88262.80059846424,16446.0,4128
88439.71202528318,16479.0,4080
88257.48113086306,16446.0,4128
88493.04797992954,16429.0,4080
88528.77498017815,16425.0,4080
88250.92303789315,16428.0,4032
88313.57073479882,16422.0,4080
88581.61352231906,16474.0,4080
88348.51935722296,16512.0,4080
88856.50541125232,16489.0,4128
88583.73246568862,16429.0,4032
88593.5079702633,16418.0,4128
89523.58284728604,16452.0,4224
88668.31398269521,16471.0,4176
88562.95587955583,16468.0,4032
88309.18199239946,16460.0,4128
88727.50900445515,16456.0,4128
88699.80028794316,16488.0,4080
88180.04821243275,16444.0,4176
88200.1882646438,16447.0,4128
88412.28558529685,16479.0,4080
88483.27996652579,16462.0,4080
88592.58517186284,16424.0,4080
88444.44639114522,16446.0,4128
88552.94953142968,16431.0,4080
88171.67422860985,16442.0,4176
88294.81950624603,16481.0,4080
88662.09180576734,16471.0,4032
88212.9812895654,16467.0,4080
88734.08011348423,16478.0,4080
88436.51579485937,16445.0,4128
88518.78361853847,16416.0,4080
89147.42296729749,16432.0,4080
88641.26543572874,16414.0,4128
89118.89764407188,16473.0,4224
88564.13762198821,16445.0,4128
88298.09704052919,16466.0,4128
88246.48059575915,16465.0,4080
88371.31146445984,16479.0,4128
88686.31603271564,16413.0,4128
88195.75362400981,16514.0,4128
88556.89782002807,16491.0,4128
88510.53402291992,16492.0,4560
88520.91456527052,16458.0,4032
88512.15542659696,16445.0,4080
88715.17611975771,16430.0,4080
88579.03698250515,16472.0,4080
88491.15178370674,16424.0,4080
88877.21020754136,16431.0,4080
88557.31382119984,16466.0,4080
88569.39339673126,16488.0,4080
88320.7450231628,16459.0,4080
88604.08148433782,16474.0,4128
88673.44801927719,16414.0,4080
88420.3560008891,16467.0,4080
88697.37103445896,16472.0,4128
88613.57114901285,16474.0,4128
89034.52640494492,16476.0,4128
88571.77446041115,16415.0,4128
88711.07278332791,16471.0,4176
88855.86823591364,16473.0,4080
88064.79431629073,16442.0,4128
88199.19819937127,16447.0,4080
88510.14589574045,16469.0,5040
88324.86712577552,16465.0,4080
88571.6299731392,16455.0,4080
88339.41540265546,16487.0,4080
88808.99402823277,16455.0,4224
88599.88741044606,16465.0,4032
88106.89038249473,16459.0,4128
88607.11674039824,16447.0,4944
88425.7396526681,16466.0,8160
88078.46809399813,16483.0,6144
88463.7893749276,16461.0,4080
88293.17037249406,16425.0,4128
88275.37105530349,16428.0,4032
88760.49991332197,16471.0,4032
88166.75696818189,16514.0,4080
88503.1439372827,16448.0,7008
88906.38874002935,16472.0,4080
88653.93062014799,16471.0,4080
88575.93127301958,16468.0,4032
88259.92366435341,16445.0,4128
88454.04493310921,16428.0,4032
88954.8949043678,16473.0,4032
88611.9795885886,16475.0,4080
88400.37324356403,16469.0,4032
89283.17636572548,16434.0,4176
88720.63589870142,16478.0,4080
87950.0097067647,16418.0,4128
88541.95485895453,16468.0,4080
88106.64478545212,16485.0,4080
88406.92622605662,16425.0,4080
88257.45126213907,16510.0,4080
88298.9921246726,16461.0,4032
88565.32666008809,16415.0,4128
88116.86454430579,16417.0,4128
88572.74831374036,16476.0,4080
89250.61488193127,16432.0,4080
88790.99082918777,16436.0,4224
88745.8462074724,16433.0,4080
88249.69346691611,16465.0,4080
89006.90493922122,16499.0,4176
88303.2098226157,16417.0,4080
88164.13595633894,16466.0,4032
88222.55922073314,16459.0,4128
88564.44361581837,16477.0,4080
87783.04022951802,16442.0,4176
88524.64786590663,16480.0,4080
89114.61828168217,16475.0,4080
88564.16241154568,16503.0,6336
88507.49456012715,16427.0,4032
88462.3068333476,16416.0,4128
88573.21382741367,16415.0,4080
88895.79276111272,16472.0,4032
88415.2090579808,16465.0,4032
89100.41847191255,16472.0,4080
88695.4970365183,16476.0,4080
89030.38453549244,16472.0,4032
88352.7813475689,16485.0,4080
88465.36699032637,16448.0,6240
88313.22520070751,16511.0,4080
88429.24283404222,16467.0,4080
88766.05244649567,16476.0,4176
88580.86252880418,16477.0,4128
88924.1176358294,16476.0,4128
88147.08909728599,16424.0,8208
88554.98347688274,16428.0,4080
87995.97376201925,16422.0,4128
88853.69136861386,16455.0,4128
88553.43144007257,16500.0,5616
88822.8347296797,16431.0,4128
88104.40653466148,16485.0,4080
88305.09599310717,16446.0,4080
88195.97433279654,16442.0,4128
88555.33553040064,16436.0,4128
88294.02478802645,16428.0,4032
88509.417412037,16460.0,4032
88568.00627383562,16483.0,4080
88484.50884088344,16462.0,4080
88921.34909995832,16432.0,4128
88394.51851409236,16485.0,4080
88268.40621810764,16428.0,4032
88565.95392126836,16446.0,4080
88613.77399874103,16472.0,576
88556.21907999276,16457.0,4080
88466.40378034502,16425.0,4128
88689.87622980756,16415.0,4080
88165.28054630876,16467.0,4128
88303.57844794996,16486.0,4128
88473.22514159924,16470.0,4032
88857.71829078029,16477.0,4080
88234.85178666982,16467.0,4080
88491.37861357622,16480.0,4704
89276.38931380471,16452.0,4128
88460.98378534887,16444.0,4128
88491.14039756983,16428.0,4080
88065.8313475147,16467.0,4032
88451.93744711249,16469.0,4080
88824.44709933636,16456.0,4128
88003.34953374755,16483.0,6336
88832.39815853038,16433.0,4080
88758.22149511056,16431.0,4032
88727.23669097472,16478.0,4080
88358.68307094421,16469.0,4032
88436.5026159538,16427.0,4128
88734.35719946816,16499.0,4080
88502.85810941974,16457.0,4128
88743.42633992904,16414.0,4128
88594.83058611721,16468.0,3984
88315.26172825822,16458.0,4080
88742.78142625662,16471.0,4080
88725.37097696579,16456.0,4080
87952.32702356843,16442.0,4176
88321.25292234229,16417.0,4080
88819.83937707443,16414.0,4080
88590.90365094483,16477.0,4080
88730.49656772696,16471.0,4128
88720.20113805859,16478.0,4128
88308.73538859647,16450.0,4080
88342.72571390745,16484.0,4128
88150.09905485548,16446.0,4080
88248.26809475478,16481.0,4080
88410.12986226882,16424.0,4080
88765.01236475141,16437.0,4128
88515.03274485917,16428.0,4032
89411.10745272259,16432.0,4080
88094.05823991909,16444.0,4128
88598.63328648222,16510.0,3264
88487.75006817203,16416.0,4128
88566.42398984873,16477.0,4080
88263.57598553828,16447.0,4080
88402.63578080376,16458.0,4080
88809.92106704503,16474.0,4080
88125.50946130292,16417.0,4128
88216.79016152916,16467.0,4080
89220.21772393578,16452.0,4128
88574.76473519065,16459.0,4032
88553.1761374092,16477.0,4080
88247.53373184572,16417.0,4080
88686.02602967455,16436.0,4224
88721.08783557704,16471.0,4032
88860.10618546052,16431.0,4080
88772.96289660737,16430.0,4080
89405.39889304657,16437.0,4176
88871.84245134739,16489.0,4080
88454.69998194375,16447.0,4080
88649.76816459067,16478.0,4128
88478.70650713712,16457.0,4080
88804.67542733396,16436.0,4176
88478.32653760958,16485.0,4080
88334.20874082808,16426.0,4032
88335.51165111213,16418.0,4128
88764.0711396038,16456.0,4176
88363.34378676377,16512.0,4080
88550.3191151085,16503.0,6384
88587.30855439261,16456.0,4080
88568.89949864103,16487.0,4080
88554.30561219685,16415.0,4080
89026.00982677242,16432.0,4080
88410.56858482421,16444.0,4128
88063.73460738061,16419.0,4080
88833.48137237945,16491.0,4128
88862.60276791685,16432.0,4128
87760.2614430237,16442.0,4176
88436.62623491671,16418.0,4080
88863.48092080485,16432.0,4080
88331.78706208392,16484.0,4128
88802.5563735557,16455.0,4224
88607.35488331728,16488.0,4080
88446.63146633765,16416.0,4080
88397.89671856131,16461.0,4080
88247.11601814316,16458.0,7008
88605.34994743929,16413.0,4080
88557.90812017165,16441.0,7008
88903.54798383938,16476.0,4128
88733.21722117756,16478.0,4080
88259.4967019381,16445.0,4128
88891.15414323467,16413.0,4128
88254.41477430357,16428.0,4080
88224.37317372886,16447.0,4080
88478.87154573873,16462.0,4080
88162.13529623627,16446.0,4080
88329.40685474702,16426.0,4080
88394.52652009623,16467.0,6960
88621.16298888854,16490.0,4080
88288.63154795983,16450.0,4128
88571.9649632267,16429.0,4080
88884.42760964592,16431.0,4128
88897.13345183911,16454.0,4128
88577.52498706555,16494.0,4080
88744.708841015,16475.0,4128
88698.2068400942,16436.0,4128
88528.96371733109,16469.0,4080
88570.96456170532,16487.0,4080
88347.58373477332,16484.0,4080
88256.67945685798,16445.0,4128
88232.78119979856,16480.0,4128
88759.32883846252,16475.0,4128
88379.59772458226,16424.0,4080
88655.00058209464,16478.0,4080
88473.75244629277,16513.0,4128
88434.08809327203,16425.0,4128
88049.13196417899,16422.0,4080
88405.02902558011,16426.0,4128
88966.20563559615,16433.0,4128
88647.32771441463,16436.0,4128
89218.43202366955,16473.0,4080
88293.65388395962,16462.0,4080
89152.7914720584,16472.0,4128
88233.5333243683,16446.0,4128
87912.16234863682,16442.0,4176
89151.51364235865,16476.0,4176
88913.3590598068,16432.0,4080
88278.13165067986,16511.0,7008
88675.68924227377,16475.0,4080
88379.81977790214,16444.0,4128
88550.22426881964,16415.0,4080
88479.97206059092,16458.0,4080
88536.34155611884,16425.0,4080
88188.85066527843,16480.0,4080
88625.50178468012,16468.0,3984
88750.05370709032,16454.0,4224
88540.69461645905,16468.0,4032
88190.19598328952,16442.0,4176
88460.36130544356,16444.0,4128
88663.83771958268,16413.0,4128
88687.81309192201,16432.0,4080
88279.89335568176,16425.0,4080
88548.46316116376,16503.0,6336
88810.8544979422,16413.0,4128
88384.14634580426,16512.0,4128
88255.65811570873,16458.0,7008
89097.52951899495,16436.0,4128
88928.80118183458,16437.0,4224
88493.50632523398,16470.0,4080
87978.72578939809,16418.0,4176
88513.77129779021,16503.0,4080
88420.01233054846,16469.0,4032
88622.56015070646,16457.0,4080
89006.68239989996,16455.0,4128
88175.55716400333,16461.0,4080
88583.2435645812,16477.0,4128
89677.03652839502,16476.0,4128
88152.04609104178,16485.0,4080
88479.10405234623,16462.0,4032
88229.255657556,16480.0,4128
88187.29436954815,16465.0,4032
88510.53515080946,16480.0,4080
88660.70149929097,16413.0,4080
88149.67791164407,16465.0,4080
88532.27230402375,16423.0,384
88606.40971340801,16471.0,4032
88563.9061087258,16431.0,4080
88912.63864550041,16437.0,4176
88685.14659975706,16436.0,4128
88305.48342454666,16482.0,4080
88665.85263129695,16425.0,4080
88143.84612377569,16482.0,4080
88535.45779276619,16469.0,4080
88227.73140455304,16480.0,4128
89018.30434324588,16431.0,4080
88206.64773829952,16466.0,4080
88372.97528028999,16427.0,4080
88717.04565445501,16455.0,5376
89044.69165202147,16475.0,4080
88271.73525383924,16461.0,4080
88203.03440735777,16483.0,4080
89240.60665369956,16434.0,7008
88633.71161678467,16441.0,4368
88168.61957422878,16480.0,4176
88456.83049305268,16466.0,4080
88330.27229927035,16422.0,4080
88441.6920507378,16461.0,4128
88046.16832251809,16481.0,4128
89302.53467551398,16472.0,4176
88003.97638821087,16424.0,4128
88331.55118820969,16429.0,4032
89081.89968825802,16433.0,4128
88685.03512875915,16455.0,4128
89530.98994241812,16474.0,4080
88486.84966466455,16427.0,4032
89106.6789844331,16434.0,6960
89887.11412200698,16474.0,4080
88444.1572107149,16419.0,4080
88341.82933837426,16468.0,4080
89080.39475218102,16472.0,4080
88120.16467570467,16417.0,4080
88496.35570868119,16470.0,4080
88697.31864980937,16453.0,4128
89688.24969986029,16476.0,4128
88663.351244576,16489.0,4080
88329.00737185025,16468.0,4032
88817.46562273255,16430.0,4128
88639.22479242772,16475.0,4080
88510.51721554145,16470.0,4080
88551.34520897001,16433.0,4128
88986.71372068561,16475.0,4080
88133.13201289174,16445.0,4176
88258.10651443325,16419.0,4080
88009.45581748014,16461.0,4080
88221.84840738698,16465.0,4080
88173.34729093293,16481.0,4080
88454.83065310503,16428.0,4032
88470.39615956435,16418.0,4128
88764.7284221183,16455.0,4176
88121.49174130309,16461.0,4080
88022.06485647603,16445.0,4176
88458.61085791672,16424.0,4128
88689.93076738865,16434.0,7008
88467.4661881925,16468.0,4080
88876.79733392227,16413.0,4128
88629.48510771923,16414.0,4128
88287.41601319004,16429.0,4032
88699.19061654399,16436.0,4128
87704.13534668602,16442.0,4128
88452.23112368924,16484.0,4080
88193.62999046598,16446.0,4080
88678.08773300675,16471.0,4032
88432.5590977449,16512.0,4080
88550.92152829676,16490.0,4080
88603.77417818231,16427.0,4032
88652.16312997867,16484.0,4080
88567.49063112705,16503.0,6336
88673.88370901559,16430.0,4080
88944.41210708652,16431.0,4080
88198.22443057522,16418.0,4080
88549.76301632974,16457.0,8160
88581.5599468631,16483.0,4080
88568.03291677918,16415.0,4128
88646.16643538914,16462.0,4080
88611.79156002973,16478.0,4080
88973.03225398349,16476.0,4080
88325.89708115735,16482.0,4128
88493.00984929026,16416.0,4080
88157.23281502834,16486.0,4128
88745.98135704982,16437.0,4176
88621.56670223273,16478.0,4080
88130.34162560725,16417.0,4176
88689.97974630099,16490.0,4128
88789.48994604862,16452.0,4176
88348.03575552194,16461.0,4032
89060.6389345967,16475.0,4224
88692.43098626185,16471.0,4080
88322.21253246791,16419.0,4080
88483.13916696157,16416.0,4128
88410.69096538205,16425.0,4032
88096.42937191312,16444.0,4128
88519.30801745663,16458.0,4944
88295.09423434592,16422.0,4128
88701.7807803627,16471.0,4032
88455.20491787359,16485.0,4080
88055.08998456558,16512.0,4128
88541.45862620392,16457.0,4080
88515.90242735863,16500.0,4080
88173.5629191664,16418.0,4176
88830.21426015701,16436.0,4176
87877.39731149937,16514.0,4128
88735.46482843276,16478.0,4128
89246.35985118434,16437.0,8880
88479.42779430629,16462.0,4080
88353.62449418903,16485.0,4080
88836.692789993,16499.0,6960
89141.07433665039,16437.0,4464
88160.98950296704,16447.0,4080
88864.05989705434,16414.0,4128
88622.91893988627,16455.0,4224
88330.98514467345,16512.0,4080
88369.82121009813,16479.0,4128
88431.19890278386,16416.0,4080
88432.44469057398,16483.0,4128
88395.16957559496,16480.0,4080
88611.46577018224,16472.0,4080
88915.89655005364,16413.0,4128
88561.59850142639,16438.0,7008
88563.48296042693,16470.0,4080
89149.84297231288,16474.0,4080
88501.72094692217,16469.0,4032
88591.15977865654,16488.0,4080
88628.44492821473,16436.0,4176
88545.52808510991,16470.0,4032
88348.0800288755,16485.0,4080
