CaloAX,CaloAY,CaloBX,CaloBY,CaloCX,CaloCY,CaloDX,CaloDY,StartingCalo
0.5,3.5,1.5,4.5,0.5,4.5,2.5,2.5,14
0.5,4.5,0.5,4.5,2.5,3.5,8.5,4.5,6
0.5,2.5,0.5,2.5,2.5,2.5,8.5,3.5,8
0.5,4.5,2.5,3.5,7.5,2.5,8.5,1.5,7
0.5,2.5,2.5,1.5,2.5,2.5,3.5,2.5,23
2.5,0.5,7.5,2.5,6.5,2.5,4.5,4.5,4
0.5,2.5,3.5,2.5,8.5,1.5,7.5,0.5,6
0.5,3.5,5.5,2.5,5.5,2.5,1.5,2.5,9
0.5,2.5,1.5,3.5,3.5,2.5,7.5,4.5,10
0.5,3.5,1.5,4.5,6.5,3.5,7.5,3.5,23
1.5,4.5,6.5,3.5,7.5,3.5,8.5,5.5,24
6.007830685986621,5.500000000000001,0.5,1.5,2.5,3.5,4.5,5.5,3
0.5,1.5,2.5,1.5,5.5,1.5,6.5,3.5,9
0.5,1.5,4.5,2.5,6.5,3.5,7.5,4.5,7
0.5,4.5,0.5,3.5,2.5,3.5,5.5,3.5,21
4.5,3.5,7.5,3.5,7.5,3.5,6.5,3.5,3
0.5,4.5,1.5,4.5,3.5,3.5,7.5,2.5,5
1.5,4.5,3.5,3.5,7.5,2.5,8.5,3.5,6
0.5,4.5,1.5,4.5,5.5,3.5,6.5,3.5,20
1.5,4.5,5.5,3.5,6.5,3.5,5.5,3.5,21
5.5,3.5,6.5,3.5,5.5,3.5,7.5,3.5,22
2.5,3.5,6.5,2.5,7.5,1.5,8.5,2.5,3
0.5,1.5,3.5,1.5,6.5,2.5,7.5,0.5,5
0.5,2.5,1.5,0.5,0.5,1.5,1.5,2.5,8
1.5,1.5,6.5,2.5,8.5,2.5,6.5,3.5,9
0.5,3.5,4.5,3.5,6.5,5.5,7.5,5.5,10
0.5,4.5,1.5,3.5,3.5,2.5,7.5,0.5,14
0.5,2.5,1.5,3.5,5.5,2.5,8.5,0.5,3
0.5,3.5,0.5,4.5,3.5,5.5,7.5,5.5,7
0.5,3.5,0.5,4.5,4.5,4.5,8.5,5.5,8
1.5,4.5,2.5,5.5,7.5,4.5,1.5,5.5,7
2.5,5.5,7.5,4.5,1.5,5.5,5.5,4.5,8
2.5,4.5,8.5,4.5,8.5,3.5,4.5,3.5,7
0.5,3.5,2.5,2.5,5.5,2.5,6.5,4.5,21
0.5,5.5,4.5,4.5,8.5,3.5,5.5,5.5,5
0.5,4.5,0.5,5.5,1.5,5.5,8.5,4.5,7
0.5,1.5,2.5,1.5,2.5,2.5,5.5,2.5,12
0.5,3.5,1.5,3.5,3.5,2.5,7.5,0.5,6
0.5,4.5,0.5,3.5,3.5,2.5,7.5,3.5,1
0.5,3.5,3.5,2.5,7.5,3.5,8.5,5.5,2
1.5,4.5,4.5,4.5,8.5,4.5,8.5,4.5,4
0.5,2.5,0.5,3.5,1.5,3.5,4.5,5.5,8
0.5,2.5,3.5,2.5,7.5,2.5,8.5,1.5,14
0.5,2.5,3.5,3.5,8.5,2.5,7.5,1.5,5
3.5,3.5,8.5,2.5,7.5,1.5,4.5,0.5,6
0.5,2.5,4.5,2.5,8.5,4.5,7.5,5.5,9
0.5,2.5,0.5,1.5,1.5,0.5,5.5,1.5,21
3.5,2.5,5.5,2.5,8.5,2.5,7.5,3.5,1
0.5,4.5,4.5,3.5,8.5,2.5,6.5,1.5,8
4.5,3.5,8.5,2.5,6.5,1.5,2.5,2.5,9
1.5,3.5,4.5,3.5,4.5,3.5,4.5,4.5,13
0.5,5.5,3.5,3.5,8.5,2.5,7.5,0.5,14
4.5,3.5,4.5,3.5,4.5,4.5,6.5,3.5,14
0.5,3.5,2.5,3.5,5.5,1.5,6.5,0.5,3
0.5,2.5,4.5,3.5,6.5,3.5,8.5,5.5,7
0.5,2.5,2.5,3.5,7.5,2.5,7.5,1.5,10
1.5,0.5,1.5,2.5,6.5,3.5,8.5,4.5,3
0.5,3.5,1.5,2.5,6.5,0.5,2.5,1.5,6
1.5,4.5,1.5,3.5,3.5,3.5,6.5,1.5,1
2.5,4.5,2.5,3.5,2.5,3.5,4.5,3.5,3
0.5,4.5,6.5,4.5,6.5,3.5,5.5,0.5,7
0.5,1.5,7.5,1.5,7.5,2.5,5.5,5.5,24
0.5,1.5,5.5,2.5,7.5,2.5,6.5,1.5,5
1.5,3.5,7.5,3.5,8.059052960144118,3.5,4.5,5.5,10
0.5,4.5,4.5,4.5,7.5,3.5,8.5,5.5,3
0.5,0.5,2.5,1.5,6.5,1.5,7.5,4.5,11
0.5,3.5,1.5,4.5,3.5,3.5,6.002760534410954,2.5,4
0.5,5.5,2.5,3.5,6.5,3.5,8.5,2.5,6
0.5,2.5,0.9616210845864748,1.5000000000000002,3.5,1.5,7.5,1.5,8
1.5,3.5,4.5,3.5,8.5,5.5,0.5,1.5,10
4.5,3.5,8.5,5.5,0.5,1.5,4.5,3.5,11
0.5,1.5,1.5,1.5,3.5,1.5,8.5,1.5,3
0.5,2.5,2.5,1.5,6.5,2.5,7.5,4.5,11
0.5,1.5,1.5,1.5,4.5,1.5,7.5,3.5,8
0.5,2.5,3.5,2.5,7.5,2.5,6.5,2.5,17
3.5,2.5,7.5,2.5,6.5,2.5,6.5,0.5,18
0.5,4.5,4.5,3.5,8.5,2.5,5.5,0.5,21
0.5,2.5,1.5,3.5,2.5,4.5,3.5,2.033202631678162,6
2.5,1.5,5.5,2.5,7.5,3.5,6.5,5.5,12
0.5,4.5,4.5,3.5,7.5,3.5,7.5,5.5,23
3.5,4.5,8.5,3.5,8.5,3.5,5.5,4.5,23
0.5,3.5,3.5,3.5,8.5,3.5,8.5,4.5,3
1.5,4.5,4.5,3.5,7.5,3.5,8.5,1.5,9
0.5,1.5,4.5,2.5,8.5,2.5,7.5,1.5,10
8.5,3.5,7.5,3.5,3.5,3.5,4.5,5.5,6
1.5,1.5,5.5,2.5,6.5,3.5,4.5,4.5,9
2.5,2.5,2.5,2.5,7.5,2.5,8.5,0.5,10
2.5,4.5,8.5,3.5,8.5,3.5,4.5,3.5,20
2.5,5.5,8.5,4.5,0.5,3.5,2.5,4.5,23
0.5,3.5,0.5,3.5,1.5,3.5,5.5,2.5,5
4.5,1.5,8.5,1.5,7.5,1.5,4.5,2.5,7
1.5,3.5,1.5,3.5,6.5,3.5,7.5,3.5,8
1.5,2.5,2.5,2.5,3.5,2.5,6.5,0.5,10
0.5,2.5,1.5,1.5,3.5,2.5,7.5,3.5,12
0.5,3.5,2.5,2.5,6.5,2.5,8.5,2.5,3
0.5,3.5,2.0275496534867057,3.5000000000000004,4.5,3.5,7.5,5.5,10
0.5,2.5,3.5,2.5,8.5,2.5,5.5,3.5,10
0.5,3.5,0.5,2.5,6.5,2.5,8.5,3.5,23
1.5,1.5,5.5,2.5,7.5,2.5,7.5,2.5,4
0.5,2.5,3.5,3.5,7.5,3.5,8.5,0.5,8
1.5,1.5,3.5,2.5,7.5,2.5,7.5,3.5,11
2.5,3.5,6.5,2.5,6.5,2.5,8.5,0.5,24
1.5,3.5,3.5,2.5,4.5,2.5,7.5,3.5,3
3.5,2.5,4.5,2.5,7.5,3.5,7.5,5.5,4
0.5,2.5,5.5,3.5,7.5,3.5,6.5,5.5,11
1.5,3.5,1.5,3.5,2.5,3.5,4.5,2.5,1
1.5,3.5,2.5,3.5,4.5,2.5,8.5,3.5,2
0.5,1.5,2.5,1.5,2.5,3.5,8.5,4.5,7
0.5,3.5,1.5,3.5,3.5,3.5,6.978269088312455,5.021730911687542,20
0.5,1.5,1.5,2.5,5.5,3.5,8.5,3.5,8
0.5,4.5,1.5,1.5,1.5,3.5,5.5,5.5,8
1.5,3.5,4.5,2.5,8.5,2.5,6.5,3.5,8
1.5,3.5,1.5,3.5,6.5,2.5,7.5,0.5,1
1.5,2.5,2.5,2.5,5.5,2.5,7.5,1.5,1
0.5,2.5,1.5,2.5,4.5,2.5,8.5,0.5,8
0.5,3.5,2.5,4.5,6.5,3.5,7.5,3.5,16
0.5,1.5,1.5,2.5,5.5,3.5,6.5,5.5,23
0.5,4.5,5.5,3.5,5.5,2.5,5.5,1.5,24
1.5,3.5,4.5,3.5,5.5,2.5,5.5,2.5,7
0.5,0.5,2.5,1.5,4.5,3.5,6.5,4.5,10
0.5,3.5,3.5,2.5,6.5,2.5,7.5,0.5,10
0.5,2.5,1.5,1.5,4.5,1.5,7.5,1.5,12
0.5,3.5,2.5,2.5,4.5,3.5,8.5,4.5,13
0.5,4.5,1.5,3.5,6.5,3.5,6.5,5.5,1
0.5,3.5,0.5,2.5,2.5,1.5,7.5,0.5,4
0.5,3.5,4.5,3.5,8.5,2.5,7.5,3.5,11
0.5,4.5,1.5,4.5,3.5,3.5,8.5,3.5,22
0.5,4.5,4.5,3.5,8.5,4.5,8.5,5.5,22
0.5,2.5,3.5,2.5,7.5,3.5,7.5,2.5,4
1.5,3.5,3.5,3.5,6.5,2.5,5.5,1.5,23
0.5,1.5,4.5,3.5,6.5,3.5,7.960964753845694,2.5000000000000004,4
2.5,4.5,6.5,3.5,8.5,3.5,8.5,5.5,13
0.5,3.5,1.5,4.5,6.5,3.5,8.5,2.5,4
0.5,3.5,3.5,2.5,7.5,2.5,6.5,0.5,15
1.5,0.5,5.5,2.5,6.5,2.5,6.5,3.5,3
0.5,3.5,0.5,1.5,2.5,0.5,8.5,1.5,8
1.5,3.5,4.5,2.5,6.5,2.5,3.5,2.5,23
4.5,2.5,6.5,2.5,3.5,2.5,4.5,0.5,24
0.5,4.5,2.5,3.5,7.5,3.5,7.5,3.5,3
0.5,3.5,1.5,4.5,2.5,2.5,4.5,0.5,4
2.5,3.5,7.5,3.5,7.5,3.5,7.5,5.5,4
0.5,0.5,0.5,0.5,4.5,1.5,8.5,1.5,4
4.5,2.5,8.5,1.5,8.5,2.5,4.5,1.5,6
0.5,3.5,2.5,3.5,6.5,4.5,6.5,1.5,7
0.5,2.5,3.5,2.5,6.5,3.5,8.5,2.5,10
1.5,5.5,4.5,4.5,6.5,2.5,6.5,0.5,11
3.5,2.5,6.5,3.5,8.5,2.5,7.5,1.5,11
0.5,2.5,3.5,2.5,8.5,1.5,7.5,2.5,10
3.5,2.5,8.5,1.5,7.5,2.5,4.5,1.5,11
3.010609944127932,1.4999999999999998,4.5,3.5,6.5,2.5,7.5,1.5,3
0.5,3.5,3.5,2.5,6.5,1.5,6.5,0.5,4
0.5,2.5,2.5,2.5,4.5,3.5,6.5,5.5,7
3.5,3.5,8.5,3.5,8.5,2.5,4.5,5.5,4
0.5,3.5,1.5,3.5,5.5,2.5,8.5,5.5,6
0.5,5.5,0.5,4.5,2.5,3.5,7.5,2.5,7
0.5,2.5,2.5,2.5,6.5,3.5,6.5,5.5,8
1.5,2.5,5.5,2.5,7.5,2.5,7.5,1.5,10
1.5,1.5,2.5,2.5,5.5,2.5,8.5,1.5,3
0.5,0.5,4.013109114402138,1.4999999999999998,7.5,2.5,5.5,3.5,23
0.5,3.5,2.5,3.5,5.5,2.5,8.5,0.5,10
0.5,1.5,2.5,2.5,5.5,3.5,8.5,5.5,22
1.5,2.5,2.5,2.5,8.5,2.5,7.5,2.5,1
4.5,4.5,6.5,3.5,5.5,3.5,6.5,4.5,3
0.5,3.5,1.5,5.5,3.5,4.5,7.5,2.5,4
0.5,1.5,1.5,1.5,1.5,0.5,6.5,1.5,7
0.5,2.5,0.5,2.5,0.5,1.5,5.5,0.5,5
0.5,4.5,1.5,2.5,5.5,3.5,8.5,3.5,3
0.5,3.5,2.5,2.5,6.5,2.5,5.5,5.5,9
0.5,2.5,1.5,3.5,5.5,3.5,8.5,0.5,12
0.5,1.5,2.5,1.5,4.5,2.5,7.5,5.024945912414478,9
1.5,5.5,4.5,4.5,8.5,4.5,6.5,1.5,21
0.5,4.5,2.5,3.5,4.5,3.5,5.5,5.5,4
1.5,3.5,7.5,3.5,8.5,3.5,5.5,2.5,4
7.5,3.5,8.5,3.5,5.5,2.5,6.5,1.5,5
0.5,5.5,3.5,4.5,8.5,3.5,8.5,0.5,9
1.5,2.5,7.5,2.5,8.5,1.5,7.5,1.5,9
0.5,5.5,0.5,4.5,2.5,4.5,6.5,3.5,10
1.5,0.5,3.5,1.5,6.5,2.5,7.5,2.5,10
3.5,1.5,6.5,2.5,7.5,2.5,6.5,4.5,11
3.5,2.5,8.5,3.5,6.5,2.5,6.5,5.5,2
0.5,3.5,4.5,2.5,7.5,2.5,7.5,3.5,13
0.5,1.5,0.5,0.5,0.5,5.5,4.5,5.5,15
0.5,4.5,3.5,4.5,0.5,1.5,3.5,0.5,3
0.5,3.5,2.5,2.5,6.5,2.5,7.5,3.5,3
1.5,4.5,4.5,3.5,7.0293720190908315,2.5,8.5,2.5,10
0.5,2.5,2.5,2.5,5.5,2.5,7.5,4.5,6
1.5,5.5,7.5,3.5,8.5,3.5,5.5,3.5,9
7.5,3.5,8.5,3.5,5.5,3.5,5.5,5.5,10
1.5,1.5,5.5,3.5,7.5,3.5,6.5,3.5,12
0.9609932896754423,2.5,4.5,3.5,7.5,3.5,8.5,1.5,20
4.5,3.5,7.5,3.5,8.5,1.5,8.5,1.5,21
0.5,2.5,4.5,2.5,8.5,3.5,0.5,3.5,7
0.5,3.5,1.5,4.5,3.5,3.5,7.5,2.5,7
4.5,2.5,8.5,3.5,0.5,3.5,1.5,5.5,8
0.5,2.5,3.5,2.5,6.5,3.5,6.5,3.5,23
1.5,3.5,8.5,0.9954796761489172,3.5,5.5,2.5,5.5,1
0.5,2.5,4.5,2.5,8.5,2.5,8.018193285241976,3.5,9
4.5,2.5,8.5,2.5,8.018193285241976,3.5,7.5,3.5,10
0.5,4.5,1.5,3.5,3.5,2.5,7.5,1.5,20
2.5,3.5,5.5,3.5,4.985642675907698,2.5,5.5,0.5,21
0.5,4.5,3.5,4.5,7.5,4.5,8.5,4.5,22
3.5,4.5,7.5,4.5,8.5,4.5,4.5,5.5,23
0.5,4.5,1.5,4.5,2.5,4.5,5.5,5.5,3
1.5,5.5,3.5,2.5,6.5,2.5,7.5,3.5,7
3.5,2.5,6.5,2.5,7.5,3.5,7.5,3.5,8
0.5,3.5,0.5,3.5,4.5,3.5,8.5,2.5,23
1.5,4.5,2.5,3.5,5.5,3.5,7.5,1.5,1
0.5,3.5,0.5,3.5,3.5,4.5,6.5,3.5,5
0.5,3.5,3.5,4.5,6.5,3.5,8.5,1.5,6
0.5,2.5,0.5,1.5,1.5,2.5,6.5,3.5,8
3.5,3.5,7.5,3.5,5.973488114336499,2.4999999999999996,5.5,3.5,22
0.5,3.5,6.5,3.5,6.5,3.5,6.5,0.5,24
1.5,2.5,2.5,3.5,4.5,3.5,0.5,4.5,8
0.5,0.5,0.5,2.5,2.5,1.5,7.5,0.5,3
3.5,3.5,6.5,3.5,7.5,2.5,6.5,0.5,3
0.5,4.5,2.5,1.5,8.5,2.5,8.5,1.5,8
0.5,3.5,0.5,2.5,4.5,2.5,7.9925282900051,4.5,10
0.5,4.5,0.5,5.5,0.5,4.5,5.5,2.5,5
1.5,1.5,3.5,3.5,6.5,3.5,7.5,5.5,10
0.5,1.5,0.5,2.5,0.5,2.5,4.5,4.5,7
0.5,4.5,3.5,3.5,8.5,3.5,6.5,1.5,4
0.5,3.5,2.5,2.5,7.5,1.5,6.5,0.5,5
6.5,1.5,0.5,2.5,0.5,1.5,5.5,0.5,2
1.5,0.5,0.5,2.5,0.5,1.5,5.5,3.5,7
1.5,3.5,3.5,3.5,5.5,2.5,8.5,0.5,10
0.5,2.5,4.5,3.5,5.5,4.5,7.5,4.5,4
4.5,3.5,5.5,4.5,7.5,4.5,7.5,5.5,5
3.5,0.5,0.5,2.5,1.5,2.5,6.5,0.5,9
0.5,2.5,1.5,3.5,6.5,2.5,8.5,0.5,8
0.5,2.5,2.5,0.5,0.5,2.5,1.5,2.5,10
2.5,0.5,0.5,2.5,1.5,2.5,5.5,0.5,11
0.5,1.5,2.5,2.5,5.5,2.5,6.5,3.5,23
0.5,3.5,0.5,3.5,1.5,4.5,5.5,5.5,10
0.5,3.5,4.5,3.5,8.5,3.5,8.5,5.5,4
1.5,2.5,5.5,2.5,0.5,2.5,0.5,2.5,10
5.5,2.5,0.5,2.5,0.5,2.5,6.5,2.5,11
0.5,5.5,3.5,3.5,6.5,2.5,8.5,0.5,15
0.5,4.5,4.5,4.5,5.5,2.5,7.5,0.5,17
0.5,4.5,1.5,3.5,5.5,2.5,8.5,0.5,23
0.5,3.5,3.5,2.5,6.5,1.5,0.5,4.5,4
0.5,2.5,1.994239273411258,1.5,6.5,2.5,8.5,2.5,3
1.994239273411258,1.5,6.5,2.5,8.5,2.5,5.94946905411878,2.5,4
2.5,0.5,6.5,0.5,3.5,0.5,0.5,0.5,8
0.5,2.5,0.5,2.5,2.5,2.5,7.5,1.5,8
0.5,3.5,7.5,3.5,8.5,2.5,6.984101016448395,2.4999999999999996,9
0.5,2.5,2.5,3.5,4.5,3.5,5.5,0.5,6
0.5,2.5,1.5,3.5,4.5,2.979431948467904,8.010095355813567,1.5,7
2.5,1.5,0.5,4.5,1.5,5.5,3.5,5.5,9
0.5,4.5,4.5,3.5,8.5,3.5,4.5,5.5,23
0.5,2.5,3.5,2.5,6.5,1.5,6.5,0.5,9
0.5,1.5,0.5,2.5,2.5,2.5,8.5,0.5,12
0.5,0.5,4.5,2.5,8.5,3.5,7.5,2.5,22
4.5,2.5,8.5,3.5,7.5,2.5,4.5,4.5,23
0.5,2.5,2.5,3.5,6.5,2.5,6.5,4.5,8
0.5,4.5,6.5,2.5,7.5,1.5,0.5,4.5,9
6.5,2.5,7.5,1.5,0.5,4.5,0.5,4.5,10
4.5,2.5,7.5,2.5,7.5,2.5,4.5,2.5,3
7.5,2.5,7.5,2.5,4.5,2.5,6.5,5.5,4
0.5,2.5,2.5,1.5,5.5,1.5,8.5,0.5,11
0.5,4.5,2.5,3.5,6.5,3.5,8.5,3.5,21
2.5,4.5,3.5,4.5,6.5,4.5,8.5,5.5,8
0.5,2.5,2.5,3.5,6.5,1.5,8.5,0.5,10
1.5,1.5,6.5,1.5,8.5,3.5,6.5,4.5,10
0.5,2.5,0.5,3.5,2.5,2.5,5.5,1.5,24
0.5,4.5,3.5,3.5,6.5,4.5,7.5,5.5,5
1.5,3.5,4.5,3.5,8.5,3.5,5.5,1.5,11
0.5,3.5,0.5,3.5,3.5,2.5,7.5,2.5,3
0.5,1.5,0.5,1.5,1.5,1.5,6.5,2.5,7
0.5,2.5,3.5,3.5,4.5,3.5,4.5,2.5,7
0.5,4.5,3.5,3.5,7.5,3.5,6.5,3.5,8
3.5,3.5,4.5,3.5,4.5,2.5,5.5,3.5,8
3.5,3.5,7.5,3.5,6.5,3.5,6.5,2.5,9
0.5,3.5,5.5,2.5,8.5,1.5,5.5,0.5,4
1.5,0.5,2.5,2.5,3.5,2.5,8.5,0.5,10
0.5,3.5,2.5,2.5,6.5,2.5,7.5,3.5,8
0.5,3.5,0.5,4.5,4.5,3.5,8.5,4.5,12
0.5,4.5,1.5,2.5,2.5,2.5,7.5,4.5,22
0.5,3.5,0.5,4.5,6.5,3.5,8.5,0.5,1
0.5,4.5,2.5,4.5,6.5,3.5,6.5,0.5,6
0.5,2.5,4.5,3.5,6.993576212118479,3.500000000000001,7.5,3.5,10
0.5,3.5,0.5,3.5,3.5,4.5,7.5,5.5,4
0.5,3.5,2.5,3.5,3.5,3.5,7.5,3.5,7
2.5,3.5,3.5,3.5,7.5,3.5,8.5,1.5,8
1.5,2.5,1.5,2.5,3.5,2.5,8.5,3.5,10
1.5,2.5,3.5,2.5,8.5,3.5,8.5,3.5,11
0.5,1.5,2.5,2.5,5.5,1.5,7.5,2.5,17
1.5,3.5,5.5,3.5,8.5,4.5,3.5,4.5,23
0.5,0.5,2.5,2.5,2.5,3.5,6.5,5.5,4
0.5,3.5,2.5,3.5,7.5,3.5,8.5,5.5,5
1.5,2.5,0.5,1.5,1.5,1.5,6.5,2.5,8
0.5,1.5,0.5,2.5,7.5,2.5,8.5,4.5,1
1.5,3.5,5.5,2.5,7.5,3.5,6.5,3.5,12
2.5,3.5,6.5,2.5,6.5,3.5,4.5,5.5,23
1.5,4.5,2.5,4.5,5.5,2.5,7.5,1.5,4
0.5,2.5,1.5,2.5,3.5,1.5,8.5,1.5,6
0.5,2.5,0.5,3.5,3.5,3.5,6.5,5.5,7
0.5,2.5,4.5,3.5,8.5,3.5,8.5,1.5,9
0.5,2.5,0.5,2.5,1.5,3.5,5.5,5.5,10
4.5,2.5,6.5,3.5,5.5,3.5,2.5,5.5,1
1.5,3.5,4.5,3.5,6.5,3.5,7.5,2.5,1
0.5,5.5,0.5,4.5,2.5,1.5,7.5,0.5,15
1.5,1.5,0.5,0.5,2.5,1.5,7.5,3.5,3
0.5,2.5,1.5,2.5,3.5,3.5,8.5,5.5,7
1.5,3.5,3.5,2.5,8.5,2.5,7.5,3.5,8
3.5,2.5,8.5,2.5,7.5,3.5,4.5,1.5,9
0.5,4.5,1.5,3.5,3.5,3.5,7.5,1.5,23
0.5,3.5,2.5,2.5,7.5,2.5,8.5,2.5,21
0.5,4.5,2.5,3.5,4.5,2.5,7.5,3.5,5
0.5,3.5,0.5,3.5,0.5,3.5,4.5,1.5,7
0.5,1.5,1.5,1.5,6.5,2.5,8.5,2.5,8
1.5,1.5,6.5,2.5,8.5,2.5,7.5,0.5,9
1.5,4.5,1.5,5.5,1.5,2.5,7.5,3.5,1
2.5,2.5,4.5,3.5,7.5,4.5,8.5,5.5,7
0.5,3.5,1.5,3.5,4.5,2.5,6.5,1.5,20
1.5,1.5,4.5,4.5,7.5,4.5,5.5,5.5,8
0.5,4.5,2.5,3.5,6.5,3.5,8.5,5.5,10
2.5,1.5,6.5,2.5,7.5,2.5,5.5,0.5,20
0.5,3.5,3.5,3.5,5.5,4.5,7.5,5.5,3
0.5,1.5,0.5,1.5,1.5,0.5,6.5,2.5,14
0.5,4.5,0.5,3.5,6.5,3.5,8.5,2.5,23
1.5,2.5,5.5,3.5,8.5,2.5,6.5,0.5,3
0.5,3.5,1.5,3.5,4.5,3.5,7.5,5.5,6
0.5,3.5,2.5,3.5,6.5,3.5,7.5,1.5,6
0.5,1.5,0.5,0.5,6.5,1.5,8.5,0.5,8
0.5,1.5,3.5,2.5,6.5,2.5,8.5,2.5,10
0.5,2.5,0.5,3.5,3.5,3.5,7.5,3.5,8
0.5,4.5,3.5,3.5,8.5,2.5,8.5,3.5,8
4.5,0.5,3.5,1.5,6.5,2.5,8.5,3.5,9
3.5,1.5,6.5,2.5,8.5,3.5,6.5,4.5,10
6.5,2.5,8.5,3.5,6.5,4.5,6.5,4.5,11
1.5,3.5,3.5,2.5,7.5,2.5,7.5,0.5,1
0.5,0.5,1.5,2.5,5.5,2.5,6.5,4.5,3
0.5,0.5,6.5,2.5,8.5,2.5,6.5,4.5,9
3.5,2.5,7.5,3.5,7.5,4.5,7.5,4.5,11
0.5,2.5,4.5,3.5,7.5,2.5,7.5,3.5,3
0.5,4.5,2.5,4.5,4.5,3.5,6.5,2.5,4
1.5,2.5,4.5,2.5,8.5,2.5,4.990102485696582,0.5,1
0.5,2.5,2.5,1.5,5.5,2.5,8.5,0.5,4
0.5,3.5,1.5,3.5,3.5,3.5,6.5,4.5,6
0.5,1.5,2.5,1.5,1.5,3.5,5.5,4.5,7
0.5,3.5,0.5,3.5,0.5,3.5,6.993716841208625,2.5000000000000004,7
2.5,1.5,1.5,3.5,5.5,4.5,8.5,0.5,8
0.5,3.5,0.5,4.5,2.5,4.5,8.5,3.5,8
1.5,2.5,3.5,4.5,0.5,3.5,3.5,4.5,10
0.5,3.5,2.5,4.5,2.5,3.5,6.5,4.5,24
1.5,0.5,7.5,1.5,1.5,1.5,2.5,0.5,6
0.5,2.5,1.5,0.5,5.5,2.5,6.5,4.5,3
0.5,4.5,1.5,4.5,3.5,3.5,7.5,5.5,7
1.5,1.5,0.5,3.5,5.5,3.5,8.5,3.5,8
0.5,3.5,5.5,3.5,8.5,3.5,7.5,3.5,9
5.5,3.5,8.5,3.5,7.5,3.5,7.5,5.5,10
1.5,3.5,3.5,3.5,7.5,2.5,8.5,1.5,14
0.5,4.5,2.5,3.5,6.5,3.5,8.5,2.5,6
2.5,3.5,6.5,3.5,8.5,2.5,4.5,2.5,7
2.5,4.5,6.5,3.5,6.5,2.5,5.5,1.5,7
0.5,2.5,2.5,2.5,6.5,2.5,7.028997060421228,0.5,23
0.5,4.5,4.5,4.5,7.5,2.5,8.5,0.5,3
0.5,2.5,6.5,3.5,8.5,3.5,3.5,3.5,4
6.5,3.5,8.5,3.5,3.5,3.5,3.5,1.5,5
2.5,2.5,3.5,3.5,6.5,3.5,6.5,4.5,1
0.5,3.5,1.5,3.5,3.5,3.5,7.5,3.5,22
0.5,3.5,3.5,1.5,0.5,1.5,4.5,0.5,11
0.5,1.5,0.5,3.5,4.5,3.5,8.5,2.5,3
0.5,3.5,4.5,3.5,8.5,2.5,6.5,0.5,4
0.5,3.5,2.5,3.5,7.5,1.5,8.5,1.5,10
0.5,3.5,1.5,3.5,2.5,2.5,6.5,0.5,20
0.5,4.5,0.5,4.5,1.5,4.5,5.5,5.5,6
7.5,5.5,0.5,4.5,0.5,4.5,3.5,2.5,7
0.5,4.5,2.5,4.5,7.5,3.5,0.5,3.5,7
0.5,2.5,3.5,1.5,8.5,1.5,7.5,1.5,18
0.5,2.5,1.5,2.5,4.5,4.5,8.5,5.5,3
0.5,4.5,0.5,5.5,3.5,4.5,7.5,4.5,8
1.5,5.5,1.5,5.5,3.5,4.5,0.5,2.5,5
1.5,5.5,3.5,4.5,0.5,2.5,0.5,3.5,6
3.5,4.5,0.5,2.5,0.5,3.5,3.5,4.5,7
4.5,2.5,8.5,3.5,0.5,3.5,3.5,0.5,4
0.5,1.5,3.5,2.5,6.5,1.5,7.5,0.5,4
0.5,3.5,1.5,3.5,5.5,3.5,8.5,5.5,8
0.5,2.5,1.5,1.5,5.5,3.5,8.5,5.5,5
0.5,3.5,2.5,1.5,5.5,2.5,6.5,0.5,10
0.5,4.5,1.5,3.5,3.5,2.5,6.5,4.5,14
0.5,5.5,0.5,5.5,4.5,3.5,7.9902894621083735,1.5,1
0.5,3.5,1.5,2.5,2.5,1.5,6.5,1.5,5
0.5,2.5,2.5,3.5,5.5,3.5,6.5,3.5,7
2.5,3.5,6.5,5.5,0.5,1.5,3.5,2.5,8
6.5,5.5,0.5,1.5,3.5,2.5,8.5,1.5,9
0.5,1.5,0.5,1.5,1.5,0.5,8.5,1.5,5
0.5,2.5,1.5,2.5,1.5,1.5,7.5,0.5,7
4.5,3.5,8.5,2.5,8.5,2.5,5.5,4.5,6
0.5,4.5,5.5,3.5,8.5,3.5,5.5,3.5,9
0.5,1.5,3.5,0.5,6.5,2.5,5.5,2.5,9
3.5,0.5,6.5,2.5,5.5,2.5,7.5,4.5,10
5.5,3.5,7.5,3.5,5.5,3.5,5.5,4.5,3
3.5,3.5,5.5,2.5,5.5,2.5,5.5,0.5,6
1.5,3.5,0.5,3.5,3.5,3.5,7.5,4.5,13
0.5,5.5,1.5,5.5,5.5,4.5,7.5,3.5,8
1.5,5.5,5.5,4.5,7.5,3.5,5.5,5.5,9
0.5,1.5,1.5,2.5,6.5,2.5,7.5,3.5,1
1.5,2.5,6.5,2.5,7.5,3.5,5.5,3.5,2
0.5,2.5,2.5,2.5,3.5,2.5,5.5,2.5,6
0.5,2.5,1.5,3.5,2.5,2.5,7.5,1.5,22
0.5,2.5,0.5,2.5,3.5,3.5,7.5,1.5,18
0.5,4.5,1.5,3.5,2.5,3.5,8.5,3.5,11
0.5,5.5,5.5,5.5,8.5,5.5,8.5,5.5,15
