CaloAX,CaloAY,CaloBX,CaloBY,CaloCX,CaloCY,CaloDX,CaloDY,StartingCalo
0.5,3.5,0.5,3.5,4.5,2.5,8.5,3.977227337019463,10
0.5,3.5,1.5,3.5,2.5,2.5,7.5,2.5,22
0.5,1.5,0.5,1.5,5.5,1.5,8.5,0.5,3
1.5,3.5,3.5,3.5,8.5,2.5,1.5,1.5,10
3.5,3.5,8.5,2.5,1.5,1.5,4.5,0.5,11
0.5,2.5,0.5,2.5,3.5,2.5,8.5,4.5,20
0.5,2.5,1.5,3.5,1.5,1.5,5.5,2.5,3
0.5,4.5,3.5,2.5,6.5,2.5,7.5,2.5,6
0.5,3.5,3.5,2.5,8.5,3.5,8.5,4.5,10
1.5,1.5,2.5,2.5,5.5,2.5,7.5,1.5,7
0.5,2.5,0.5,3.5,1.5,3.5,7.5,5.5,7
0.5,0.5,2.5,0.5,7.5,1.5,7.5,0.5,8
1.5,3.5,4.5,3.5,7.5,3.5,8.5,2.5,21
0.5,4.5,3.5,2.5,6.5,0.5,0.5,3.5,8
3.5,2.5,6.5,0.5,0.5,3.5,1.5,2.5,9
6.5,0.5,0.5,3.5,1.5,2.5,5.5,1.5,10
0.5,1.5,1.5,1.5,5.5,2.5,6.5,4.5,23
1.5,3.5,5.5,2.5,6.5,1.5,8.5,1.5,24
0.5,3.5,3.5,3.5,7.5,2.5,6.5,0.5,5
0.5,3.5,1.5,2.5,3.5,3.5,6.5,3.5,6
0.5,3.5,4.5,2.5,6.5,1.5,8.5,0.5,7
0.5,4.5,1.5,4.5,6.5,3.5,8.5,4.5,22
0.5,1.5,1.5,3.5,5.5,4.5,7.5,3.5,7
1.5,3.5,3.5,2.5,5.5,2.5,6.5,3.5,7
1.5,3.5,5.5,4.5,7.5,3.5,5.5,4.5,8
0.5,1.5,5.5,2.5,6.5,2.5,6.5,4.5,15
4.5,1.5,6.5,1.5,6.5,2.5,6.5,1.5,1
0.5,3.5,2.5,4.5,4.5,4.5,8.5,3.5,4
0.5,0.5,0.5,1.5,4.5,2.5,8.5,0.5,6
0.5,3.5,1.5,3.5,1.5,3.5,6.5,5.5,7
0.5,1.5,4.5,2.5,8.5,0.5,6.5,2.5,7
0.5,1.5,2.5,2.5,4.5,3.5,7.5,5.5,10
0.5,2.5,0.5,1.5,6.5,1.5,6.5,3.5,3
0.5,1.5,2.5,2.5,7.5,3.5,8.5,3.5,8
1.5,4.5,3.5,3.5,5.5,2.5,4.5,0.5,6
0.5,3.5,4.5,3.5,7.5,3.5,6.5,2.5,6
0.5,3.5,2.5,3.5,8.5,3.5,4.5,3.5,23
0.5,4.5,1.5,4.5,5.5,2.5,5.5,2.5,3
0.5,5.5,1.5,5.5,4.5,4.5,8.5,3.5,11
0.5,1.5,4.5,2.5,8.5,2.5,5.5,2.5,13
0.5,2.5,5.5,2.5,8.5,3.5,6.5,5.5,2
0.5,3.5,0.5,4.5,4.5,3.5,8.5,0.5,8
2.5,3.5,5.5,2.5,0.5,3.5,0.5,3.5,10
0.5,3.5,3.5,2.5,8.5,3.5,8.5,4.5,9
0.5,2.5,3.5,1.5,4.5,1.5,7.5,5.5,12
0.5,3.5,1.5,0.5,4.5,2.5,8.5,1.5,20
0.5,3.5,3.5,3.5,7.5,2.5,6.5,0.5,20
0.5,2.5,5.5,2.5,8.5,2.5,5.5,0.5,9
0.5,5.5,0.5,4.5,2.5,4.5,6.5,5.5,13
0.5,3.5,0.5,4.5,3.5,3.5,5.5,0.5,23
1.5,3.5,0.5,2.5,1.5,0.5,2.5,1.5,7
1.5,2.5,4.5,3.5,7.5,3.5,7.5,4.5,3
1.5,3.5,3.5,3.5,8.5,2.5,8.5,1.5,10
0.5,2.5,3.5,1.5,0.5,1.5,1.5,1.5,11
3.5,1.5,0.5,1.5,1.5,1.5,6.5,1.5,12
0.5,2.5,3.5,2.5,7.5,3.5,7.5,2.5,9
0.5,3.5,0.5,3.5,2.5,3.5,8.5,2.5,10
0.5,5.5,4.5,3.5,8.5,3.5,5.5,5.5,3
0.5,2.5,3.5,1.5,7.5,3.5,8.5,4.5,4
0.5,3.5,2.5,2.5,6.5,3.5,7.5,2.5,23
2.5,2.5,6.5,3.5,7.5,2.5,8.5,1.5,24
0.5,1.5,4.5,1.5,8.5,1.5,5.5,4.5,3
0.5,2.5,1.5,2.5,3.5,2.5,7.5,2.5,10
2.5,3.5,5.5,3.5,5.5,2.5,4.5,1.5,4
1.5,3.5,3.5,2.5,7.5,2.5,6.5,1.5,10
3.5,2.5,7.5,2.5,6.5,1.5,5.5,0.5,11
0.5,3.5,3.5,2.5,7.5,2.5,8.5,2.5,4
0.5,1.5,2.5,2.5,2.5,3.5,4.5,2.5,7
0.5,2.5,2.5,2.5,4.5,1.5,7.5,0.5,22
0.5,2.5,0.5,2.5,2.5,3.5,5.5,3.5,15
0.5,2.5,2.5,3.5,5.5,3.5,7.5,5.5,16
4.5,2.5,5.5,3.5,6.5,3.5,8.5,2.5,1
1.5,4.5,2.5,5.5,5.5,3.5,8.5,2.5,5
0.5,3.5,2.5,2.5,3.5,2.5,7.5,1.5,24
1.5,2.5,5.5,2.5,7.5,3.5,7.499999999999999,2.0403105332392877,10
0.5,2.5,1.5,3.5,3.5,3.5,7.5,0.5,6
0.5,2.5,2.5,2.5,5.5,2.5,7.5,2.5,6
1.5,5.5,0.5,4.5,2.5,5.5,7.5,1.5,9
0.5,2.5,2.5,1.5,4.5,1.5,5.5,1.5,3
2.5,1.5,5.5,1.5,8.5,2.5,7.5,0.5,5
0.5,2.5,1.5,1.5,4.5,2.5,7.5,0.5,22
1.5,1.5,4.5,1.5,7.5,2.5,7.5,5.5,3
0.5,2.5,4.5,2.5,7.5,3.5,6.5,4.5,14
0.5,1.5,1.5,2.5,2.5,1.5,8.5,0.5,11
2.5,3.5,6.5,3.5,8.5,3.5,5.009249765070005,5.5,3
0.5,3.5,4.5,4.5,8.5,3.5,7.5,5.5,20
1.5,4.5,6.5,4.5,6.5,3.5,7.5,5.5,4
1.5,1.5,0.5,2.5,3.5,3.5,6.5,4.5,8
0.5,0.5,1.5,2.5,3.5,2.5,6.5,3.5,9
8.5,4.5,0.5,3.5,2.5,3.5,7.5,5.5,13
1.5,3.5,1.5,4.5,2.5,3.5,7.5,3.5,13
0.5,1.5,3.5,1.5,7.5,2.5,8.5,5.5,14
0.5,1.5,0.5,2.5,6.5,2.5,8.5,1.5,1
0.5,3.5,3.5,2.5,7.5,2.5,7.5,3.5,5
3.5,2.5,7.5,2.5,7.5,3.5,7.5,3.5,6
0.5,4.5,2.5,5.5,6.5,4.5,8.5,2.5,21
0.5,4.5,4.5,3.5,8.5,4.5,5.5,5.5,22
0.5,1.5,1.5,1.5,4.5,2.5,6.5,5.5,11
1.5,1.5,5.5,2.5,6.5,2.5,4.5,3.5,4
1.5,3.5,7.5,3.5,8.5,5.5,0.5,4.5,3
0.5,1.5,2.5,1.5,2.5,0.5,2.5,0.5,4
0.5,2.5,2.5,3.5,5.5,3.5,7.5,1.5,14
0.5,1.5,1.5,0.5,2.5,1.5,7.5,0.5,24
0.5,2.5,3.5,0.5,0.5,3.5,3.5,5.5,3
0.5,3.5,2.5,4.5,5.5,3.5,8.5,2.5,5
1.5,3.5,3.5,2.5,6.5,2.5,8.5,4.5,10
0.5,4.5,0.5,4.5,2.5,2.5,8.5,0.5,20
3.5,2.5,8.5,3.5,8.018740814924099,3.5,3.5,3.5,6
0.5,2.5,1.5,1.5,5.5,3.5,6.5,4.5,23
0.5,3.5,3.5,3.5,7.5,2.5,7.5,2.5,4
3.5,3.5,7.5,2.5,7.5,2.5,6.5,3.5,5
1.5,5.5,6.5,3.5,7.5,3.5,2.5,4.5,3
0.5,1.5,0.5,1.5,3.5,2.5,7.5,2.5,8
0.5,4.5,3.5,2.5,5.5,2.5,6.5,3.5,10
1.5,3.5,4.5,3.5,7.5,2.5,8.5,1.5,11
1.5,2.5,6.5,3.5,8.5,3.5,7.5,5.5,4
0.5,2.5,5.5,4.5,1.5,1.5,8.499999999999998,0.9563511823090172,2
0.5,2.5,2.5,3.5,5.5,3.5,7.5,5.5,8
0.5,3.5,2.5,3.5,5.5,3.5,6.5,4.5,4
1.5,0.5,0.5,3.5,2.5,3.5,3.5,5.5,5
0.5,2.5,2.5,3.5,5.5,3.5,6.5,5.5,8
0.5,2.5,2.5,3.5,8.5,2.5,7.5,1.5,8
0.5,4.5,1.5,3.5,6.5,2.5,8.5,0.5,23
1.5,2.5,4.5,3.5,6.5,2.5,7.5,4.5,4
0.5,2.5,1.5,3.5,4.5,3.5,8.5,1.5,4
0.5,4.5,3.5,4.5,7.5,5.5,6.5,5.5,6
0.5,3.5,3.5,2.5,6.5,2.5,8.5,2.5,10
0.5,2.5,0.5,4.5,4.5,4.5,8.5,2.5,1
0.5,4.5,4.5,4.5,8.5,2.5,8.5,1.5,2
0.5,4.5,3.5,3.5,7.5,3.5,7.5,0.5,11
0.5,4.5,2.5,4.5,7.5,3.5,2.5,1.5,11
2.5,3.5,4.5,3.5,8.5,3.5,8.5,3.5,12
0.5,3.5,1.5,2.5,4.5,2.5,7.5,4.5,20
0.5,2.5,2.5,1.5,5.5,2.5,7.5,2.5,3
1.5,4.5,4.5,3.5,8.5,2.5,7.5,0.5,10
0.5,2.5,1.5,4.5,4.5,3.5,8.5,3.5,21
1.5,4.5,4.5,3.5,8.5,3.5,8.5,0.5,22
0.5,4.5,2.5,4.5,3.5,1.5,8.5,1.5,4
1.5,3.5,1.5,3.5,3.5,3.5,8.5,2.5,8
0.5,1.5,3.5,1.5,7.5,3.5,6.5,4.5,8
1.5,4.5,2.5,3.5,5.5,2.5,1.5,4.5,4
0.5,3.5,1.5,2.5,4.5,2.5,8.5,0.5,8
0.5,2.5,3.5,1.5,5.5,2.0148975559229014,6.5,0.5,10
0.5,3.5,4.5,2.5,7.5,1.5,7.5,0.5,10
0.5,2.5,2.5,3.5,5.5,3.5,6.5,2.5,10
1.5,1.5,3.5,2.5,6.5,1.5,7.5,0.5,10
1.5,2.5,2.5,3.5,6.5,3.5,8.5,2.5,1
0.5,3.5,1.5,4.5,3.5,3.5,7.5,2.5,7
1.5,4.5,3.5,3.5,7.5,2.5,8.5,4.5,8
2.5,3.5,4.5,3.5,8.5,2.5,7.5,1.5,3
4.5,3.5,8.5,2.5,7.5,1.5,3.5,0.5,4
0.5,2.5,3.5,3.5,8.5,2.5,7.5,2.5,6
3.5,3.5,8.5,2.5,7.5,2.5,4.5,2.5,7
0.5,1.5,0.5,1.5,2.5,1.5,8.5,2.5,7
0.5,1.5,0.5,0.5,1.5,2.5,6.5,2.5,7
0.5,3.5,0.5,3.5,1.5,2.5,4.5,1.0082453868900347,8
1.5,2.5,6.5,2.5,8.5,2.5,6.5,1.5,9
1.5,3.5,4.5,1.5,7.5,1.5,5.5,0.5,18
0.5,2.5,2.5,4.5,3.5,3.5,5.5,2.5,4
2.5,4.5,3.5,3.5,5.5,2.5,7.5,1.5,5
0.5,1.5,2.5,2.5,5.5,2.5,7.5,3.5,12
2.5,2.5,5.5,2.5,7.5,3.5,6.97438268765631,0.5,13
0.5,4.5,0.5,4.5,2.5,3.5,5.5,3.5,10
0.5,1.5,1.5,2.5,4.5,2.5,8.5,5.5,11
0.5,3.5,3.5,3.5,7.5,4.5,7.5,4.5,13
1.5,3.5,2.5,3.5,4.5,3.5,7.972819030525394,5.5,10
0.5,3.5,1.5,3.5,4.5,3.5,8.5,2.5,20
0.5,4.5,2.5,3.5,3.5,2.5,6.5,4.5,24
1.5,2.5,0.5,1.5,1.5,0.5,8.5,1.5,4
0.5,4.5,3.5,5.5,7.5,3.5,8.5,2.5,7
0.5,3.5,0.5,3.5,2.5,2.5,6.5,1.5,8
3.5,5.5,7.5,3.5,8.5,2.5,8.5,5.5,8
1.5,2.5,7.5,3.5,0.5,3.5,5.5,5.5,10
3.5,2.5,6.5,2.5,6.5,3.5,6.5,3.5,10
6.5,1.5,8.5,1.5,6.499999999999998,1.0355937282024346,3.5,1.5,10
0.5,3.5,0.5,3.5,4.5,2.5,5.5,4.5,6
0.5,3.5,3.5,3.5,7.5,2.5,6.5,0.5,8
0.5,1.5,2.5,2.5,5.5,3.5,8.5,2.5,24
0.5,4.5,6.5,2.5,8.5,2.5,7.5,1.5,2
3.5,3.5,5.5,3.5,6.5,2.5,7.5,5.5,5
0.5,3.5,4.5,2.5,6.5,2.5,5.5,0.5,3
0.5,3.5,2.5,3.5,5.5,2.5,6.5,4.5,5
1.5,2.5,4.5,3.5,8.5,3.5,8.5,0.5,8
1.5,2.5,1.5,3.5,1.5,4.5,4.5,3.5,10
0.5,2.5,2.5,2.5,5.5,3.5,8.500000000000002,4.008909605638588,11
0.5,2.5,0.5,2.5,1.5,3.5,8.5,4.5,19
2.5,3.5,3.5,2.5,7.5,2.5,8.5,1.5,20
0.5,4.5,1.5,5.5,4.5,4.5,8.5,3.5,3
1.5,5.5,4.5,4.5,8.5,3.5,7.5,2.5,4
1.5,4.5,2.5,3.5,4.5,3.5,7.5,0.5,10
1.5,2.5,0.5,3.5,1.5,1.5,6.5,1.5,8
0.5,2.5,0.5,3.5,2.5,5.5,6.5,5.5,10
1.5,0.5,5.5,0.5,0.5,0.5,5.5,1.5,3
5.5,0.5,0.5,0.5,5.5,1.5,7.5,2.5,4
0.5,3.5,3.5,2.5,6.5,2.5,7.5,5.5,6
0.5,4.5,0.5,5.5,0.5,2.5,3.5,4.5,8
0.5,3.5,2.5,3.5,6.5,3.5,8.5,2.5,5
2.5,3.5,6.5,3.5,8.5,2.5,5.5,0.5,6
0.5,3.5,3.5,2.5,4.5,3.5,6.5,5.5,9
0.5,1.5,1.5,1.5,3.5,2.5,8.5,0.5,3
1.5,0.5,5.5,1.5,6.5,2.5,6.5,1.5,7
0.5,5.5,4.5,2.5,4.5,4.5,2.5,1.5,7
0.5,2.5,3.5,3.5,7.5,1.5,8.5,0.5,7
0.5,3.5,1.5,4.5,5.5,3.5,6.5,5.5,23
1.5,2.5,4.5,1.5,8.5,1.5,7.5,0.5,3
1.5,2.5,5.5,3.5,3.5,2.5,6.5,1.5,9
4.5,1.5,7.5,1.5,6.5,0.5,0.5,2.5,11
7.5,1.5,6.5,0.5,0.5,2.5,2.5,2.5,12
0.5,4.5,0.5,3.5,4.5,2.5,8.5,3.5,13
6.5,0.5,0.5,2.5,2.5,2.5,6.5,3.5,13
1.5,2.5,3.5,4.5,5.5,2.5,7.5,3.5,10
0.5,1.5,1.5,2.5,4.5,2.5,8.5,5.5,11
0.5,5.5,2.5,3.5,6.5,3.5,7.5,4.5,3
1.5,2.5,7.5,2.5,6.5,3.5,4.5,2.5,24
0.5,1.5,2.5,3.5,4.5,3.5,7.5,4.5,13
1.5,4.5,4.5,3.5,7.5,1.5,8.5,0.5,21
0.5,2.5,1.5,3.5,3.5,3.5,5.5,4.5,23
0.5,1.5,0.5,1.5,3.5,0.5,6.5,2.5,8
0.5,1.5,2.5,1.5,7.5,1.5,8.5,1.5,10
0.5,1.5,2.5,1.5,5.5,2.948214912458686,7.5,4.5,22
2.5,4.5,0.5,3.5,2.5,3.5,6.5,5.5,2
3.5,4.5,4.5,4.5,5.5,3.5,4.5,2.5,3
4.5,4.5,5.5,3.5,4.5,2.5,5.5,1.5,4
0.5,3.5,3.5,4.5,6.5,3.5,6.5,1.5,5
0.5,3.5,1.5,3.5,4.5,2.5,8.5,3.5,12
3.5,2.5,4.5,2.5,8.5,3.5,8.5,2.5,3
0.5,3.5,1.5,3.5,3.5,3.5,7.5,2.5,8
1.5,1.5,4.5,2.5,7.5,2.5,8.5,3.5,10
0.5,3.5,1.5,2.5,5.5,3.5,6.5,5.5,8
0.5,2.5,4.5,2.5,6.5,2.5,7.5,0.5,9
1.5,4.5,3.5,4.5,4.5,3.5,6.5,2.5,10
0.5,3.5,0.5,2.5,4.5,2.5,7.5,5.5,1
1.5,2.5,6.5,2.5,6.9829818319357155,2.5,8.021343627378561,2.5,7
0.5,4.5,3.5,3.5,8.5,3.5,7.5,2.5,1
0.5,3.5,0.5,5.5,3.5,4.5,8.5,1.5,22
0.5,1.5,1.5,3.5,1.5,3.5,6.5,3.5,24
3.5,2.5,7.5,4.5,6.5,4.5,8.5,4.96117730453629,9
0.5,3.5,4.5,2.5,6.5,3.5,6.5,5.5,11
0.5,5.5,4.5,3.5,8.5,1.5,5.5,1.5,5
1.5,5.5,3.5,4.5,7.5,3.5,8.5,4.5,8
3.5,4.5,7.5,3.5,8.5,4.5,6.5,5.5,9
0.5,1.5,3.5,2.5,6.5,2.5,7.5,0.5,23
0.5,4.5,1.5,3.5,4.5,3.5,8.5,3.5,23
1.5,5.5,2.5,4.5,0.5,2.5,2.5,2.5,5
0.5,1.5,4.5,2.5,7.5,3.5,6.5,4.5,7
2.5,2.5,5.5,2.5,6.96451690008094,3.5,7.5,2.5,10
0.5,3.5,2.5,2.5,4.5,2.5,8.5,3.5,7
0.5,3.5,3.5,3.5,4.5,3.5,6.5,4.5,9
1.5,2.5,3.5,2.5,5.5,2.5,6.5,1.5,10
0.5,1.5,1.5,1.5,3.5,2.5,8.5,0.5,9
0.5,4.5,4.5,4.5,0.5,3.5,1.5,3.5,10
3.5,3.5,4.5,3.5,8.5,2.5,8.5,0.5,1
3.5,2.5,7.5,2.5,7.5,2.5,6.5,0.5,11
0.5,1.5,2.5,2.5,5.5,3.5,8.5,4.5,15
1.5,2.5,5.5,2.5,8.5,2.5,6.5,2.5,4
0.5,3.5,4.5,4.5,7.5,3.5,8.5,3.5,7
1.5,2.5,3.5,2.5,7.5,3.5,6.5,4.5,23
0.5,3.5,2.5,3.5,5.5,3.5,8.5,3.5,7
0.5,2.5,4.5,1.5,5.5,2.5,6.5,1.5,7
1.5,2.5,0.5,2.5,0.5,1.5,3.5,0.5,9
2.5,3.5,5.5,1.5,4.5,2.5,6.5,4.5,2
2.5,1.5,5.5,3.5,2.5,4.5,7.5,3.5,4
0.5,2.5,3.5,2.5,8.5,3.5,7.5,2.5,6
0.5,2.5,2.5,2.5,4.5,3.5,6.5,3.5,6
0.5,4.5,2.5,4.5,6.5,3.5,7.5,5.5,8
0.5,2.5,1.5,2.5,4.5,2.5,8.5,1.5,13
0.5,1.5,3.5,2.5,6.5,2.5,6.5,2.5,11
0.5,3.5,2.5,3.5,7.5,4.5,8.5,5.5,6
1.5,1.5,5.5,2.5,8.5,2.5,5.5,3.5,11
0.5,2.5,1.5,1.5,1.5,1.5,8.5,1.5,20
0.5,2.5,0.5,1.5,4.5,3.5,7.5,5.5,10
0.5,2.5,0.5,2.5,3.5,2.5,7.5,2.5,23
0.5,0.5,2.5,3.5,5.5,3.5,7.5,4.5,6
0.5,5.5,2.5,3.5,6.5,3.5,8.5,2.5,21
0.5,1.5,3.5,2.5,7.5,3.5,8.5,3.5,5
0.5,2.5,0.5,1.5,4.5,1.5,6.5,1.5,8
1.5,2.5,4.5,1.5,1.5,1.5,2.5,1.5,10
0.5,1.5,3.5,1.5,7.5,1.5,8.5,0.5,10
0.5,3.5,5.5,3.5,2.5,1.5,7.5,0.5,9
0.5,3.5,3.5,3.5,6.5,3.5,8.5,2.5,14
0.5,5.5,5.5,4.5,8.5,3.5,5.5,2.5,17
5.5,4.5,8.5,3.5,5.5,2.5,5.5,2.5,18
0.5,4.5,2.5,5.5,4.5,4.5,7.5,3.5,7
0.5,1.5,0.5,2.5,6.5,4.5,8.5,2.5,1
0.5,4.5,1.5,3.5,4.5,2.5,7.5,3.5,16
1.5,3.5,4.5,2.5,7.5,3.5,8.5,1.5,17
0.5,3.5,3.5,3.5,5.5,3.5,6.5,4.5,4
1.5,4.5,6.5,4.5,0.5,0.5,3.5,1.5,5
0.5,3.5,2.5,1.5,4.5,1.5,7.5,2.5,5
6.5,4.5,0.5,0.5,3.5,1.5,6.5,1.5,6
0.5,2.5,3.5,4.5,4.5,3.5,6.5,5.5,6
1.5,2.5,6.5,2.5,8.5,3.5,7.009843259542485,4.5,7
1.5,1.5,3.5,1.5,6.5,2.5,5.5,0.5,3
1.5,2.5,5.5,3.5,8.5,2.5,8.5,2.5,16
5.5,3.5,8.5,2.5,8.5,2.5,6.5,2.5,17
1.5,0.5,2.5,2.5,3.5,3.5,5.5,5.5,3
0.5,1.5,0.5,2.5,4.5,2.5,8.5,2.5,1
0.5,2.5,5.5,3.5,7.5,2.5,8.5,0.5,4
1.5,3.5,6.5,4.5,1.5,3.5,5.5,1.5,8
0.5,2.5,1.5,3.5,3.5,3.5,7.5,1.5,11
0.5,2.5,2.5,3.5,5.5,3.5,7.5,5.5,22
0.5,2.5,1.5,1.5,5.5,2.5,8.5,4.5,23
1.5,2.5,4.5,2.5,8.5,1.5,1.5,5.5,8
4.5,2.5,8.5,1.5,1.5,5.5,3.5,4.5,9
0.5,1.5,3.5,1.5,7.5,2.5,7.5,1.5,10
0.5,5.5,1.5,4.5,6.5,3.5,8.5,5.5,10
1.5,3.5,4.5,2.5,6.5,3.5,6.5,5.5,3
7.5,0.5,0.5,2.5,1.5,2.5,2.5,2.5,6
0.5,2.5,1.5,2.5,2.5,2.5,0.5,0.5,7
1.5,1.5,6.5,3.5,7.5,3.5,5.5,2.5,6
0.5,3.5,3.5,2.5,7.5,2.5,7.5,0.5,6
0.5,5.5,3.5,4.5,5.5,3.5,7.5,3.5,14
3.5,4.5,5.5,3.5,7.5,3.5,6.5,3.5,15
0.5,1.5,2.5,3.5,4.5,4.5,8.5,2.5,16
0.5,1.5,3.5,0.5,0.5,1.5,2.5,2.5,7
0.5,3.5,0.5,3.5,4.5,3.5,8.5,5.5,8
0.5,2.5,3.5,3.5,7.5,3.5,7.5,1.5,1
0.5,3.5,1.5,4.5,3.5,3.5,8.5,2.5,9
0.5,3.5,1.5,2.5,6.5,2.5,6.5,3.5,8
0.5,3.5,2.5,3.5,6.5,2.5,6.965679281788639,0.5,21
0.5,3.5,1.5,2.5,4.5,2.5,5.5,0.5,23
0.5,1.5,0.5,2.5,2.5,3.5,7.5,3.5,10
0.5,3.5,3.5,4.5,8.5,3.5,8.5,1.5,21
0.5,2.5,1.5,3.5,2.5,3.5,5.5,4.5,20
0.5,3.5,4.5,2.5,8.5,3.5,6.029593775793554,5.5,6
1.5,1.5,4.5,2.5,7.5,3.5,7.5,2.5,9
0.5,3.5,2.5,3.5,4.5,3.5,8.5,4.5,7
0.5,3.5,2.5,3.5,5.5,3.5,7.5,3.5,8
0.5,4.5,0.5,3.5,2.5,1.5,6.5,1.5,8
0.5,2.5,0.5,2.5,0.5,3.5,2.5,4.5,8
0.5,2.5,0.5,3.5,2.5,4.5,8.5,3.5,9
0.5,0.5,1.5,1.5,3.5,1.5,7.5,2.5,20
1.5,3.5,5.5,3.5,7.5,4.5,8.5,5.5,10
0.5,2.5,2.5,3.5,8.5,1.5,6.5,0.5,23
0.5,3.5,0.5,3.5,3.5,3.5,8.5,5.5,5
1.5,3.5,4.5,3.5,8.5,3.5,7.5,5.5,8
1.5,3.5,5.5,2.5,7.5,3.5,7.5,5.5,20
0.5,3.5,3.5,2.5,5.5,2.5,8.5,1.5,4
0.5,4.5,0.5,2.5,1.5,3.5,5.5,3.5,13
0.5,5.5,3.5,5.5,5.5,2.5,8.5,1.5,3
0.5,3.5,5.5,2.5,7.5,3.5,6.5,2.5,9
5.5,2.5,7.5,3.5,6.5,2.5,5.5,0.5,10
0.5,4.5,0.5,5.5,3.5,4.5,8.5,5.5,6
0.5,0.5,2.5,2.5,3.5,2.5,5.5,0.5,12
0.5,2.5,2.5,3.5,6.5,4.5,7.5,5.5,3
0.5,3.5,1.5,4.5,2.5,4.5,4.5,4.5,6
2.5,1.5,6.5,0.5,2.5,3.5,8.5,3.5,12
0.5,1.5,1.5,1.5,4.5,2.5,8.5,2.5,3
5.5,2.5,7.5,4.5,4.5,3.5,4.5,5.5,4
2.5,3.5,5.5,3.5,7.990978236187274,2.4999999999999996,8.5,3.5,10
0.5,4.5,0.5,4.5,4.5,3.5,5.5,1.5,1
0.5,1.5,0.5,1.5,7.5,4.5,3.5,1.5,1
0.5,2.5,0.5,3.5,3.5,3.5,8.5,2.5,10
0.5,3.5,3.5,3.5,8.5,2.5,7.042095405897938,3.5,11
0.5,3.5,1.5,4.5,1.5,4.5,4.5,1.5,14
2.5,4.5,8.5,5.5,4.5,3.5,6.5,0.5,4
0.5,3.5,1.5,3.5,5.5,3.5,7.5,5.5,8
0.5,0.5,6.5,2.5,2.5,3.5,6.5,1.5,9
1.5,1.5,2.5,1.5,7.5,3.5,8.5,2.5,10
2.5,1.5,7.5,3.5,8.5,2.5,5.5,2.5,11
0.5,1.5,0.5,1.5,1.5,2.5,5.5,2.5,12
0.5,1.5,0.5,2.5,1.5,3.5,6.5,3.5,18
0.5,4.5,0.5,2.5,1.5,1.5,5.5,0.5,19
2.5,3.5,6.5,3.5,6.5,3.5,6.5,3.5,24
0.5,1.5,2.5,1.5,5.5,2.5,8.5,0.5,8
4.5,1.5,8.5,2.5,6.5,3.5,5.5,4.5,3
0.5,4.5,1.5,5.5,4.5,3.5,8.5,0.5,4
0.5,4.5,0.5,4.5,3.5,3.5,8.5,3.5,8
0.5,4.5,3.5,3.5,8.5,3.5,8.5,4.5,9
0.5,2.5,2.5,2.5,6.5,2.5,7.5,4.5,12
1.5,4.5,3.5,3.5,8.5,3.5,6.921245894427172,0.5,20
0.5,3.5,1.5,3.5,1.5,4.5,6.5,5.5,7
1.5,1.5,3.5,1.5,7.5,2.5,8.5,3.5,10
1.5,3.5,2.5,3.5,5.5,2.5,8.5,4.5,10
3.5,1.5,7.5,2.5,8.5,3.5,4.5,3.5,11
0.5,2.5,1.0187222098230415,1.4999999999999998,0.5,1.5,5.5,1.5,22
1.5,1.5,3.5,2.5,7.5,2.5,8.5,3.5,1
0.5,3.5,4.5,3.5,7.5,3.5,4.5,2.5,8
2.5,4.5,6.5,3.5,8.5,2.5,4.5,2.5,3
2.5,3.5,7.5,2.5,8.5,2.5,7.5,1.5,5
0.5,1.5,2.5,2.5,4.5,2.5,8.5,0.5,12
0.5,3.5,1.5,3.5,8.5,3.5,7.5,5.5,1
0.5,3.5,1.5,4.5,4.5,3.5,7.5,3.5,8
0.5,3.5,5.5,2.5,7.5,2.5,7.5,2.5,2
0.5,3.5,2.5,3.5,5.5,3.5,6.5,4.5,7
1.5,2.5,3.5,1.5,6.5,2.5,8.5,0.5,7
0.5,0.5,2.5,0.5,2.5,1.5,6.5,2.5,9
0.5,2.5,0.5,2.5,2.5,2.5,7.5,4.5,10
3.5,1.5,6.5,2.5,7.5,3.5,5.5,1.5,8
0.5,3.5,0.5,2.5,3.5,2.5,5.5,1.5,23
0.5,4.5,2.5,5.5,6.5,3.5,8.5,3.5,3
0.5,3.5,1.5,3.5,4.5,2.5,6.5,1.5,3
0.5,2.5,0.5,2.5,2.5,1.5,8.5,2.5,8
0.5,3.5,0.5,1.5,2.5,1.5,8.5,1.5,11
3.5,2.5,6.5,2.5,7.5,2.5,7.5,4.5,8
1.5,1.5,3.5,2.5,8.5,3.5,6.5,1.5,1
0.5,3.5,0.5,1.5,1.5,2.5,8.5,4.5,7
1.5,1.5,3.5,1.5,7.5,1.5,8.5,4.5,3
0.5,1.5,2.5,3.5,4.5,3.5,8.5,5.5,4
0.5,3.5,3.5,4.5,7.5,4.5,7.5,5.5,6
2.5,2.5,6.5,1.5,8.5,2.5,5.5,2.5,11
0.5,3.5,1.5,4.5,5.5,3.5,6.5,1.0064309924349841,23
0.5,4.5,2.5,3.5,6.5,3.5,7.5,1.5,23
2.5,2.5,6.5,2.5,6.5,2.5,5.5,0.5,3
0.5,3.5,1.5,3.5,0.5,1.5,3.5,2.5,9
0.5,1.5,3.5,1.5,6.5,0.5,7.5,0.5,11
